"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"4aa465aa95f951b35cd9ef932851ba521215ffea075bfa3d90547a821f4050652d5885fced6f04255be069fa972cd9fbad46161b70848ed2526d94c2a530ba4f",,"2026-04-17T08:50:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-17T09:00:00.000","IMPROPER OVERTAKING/PASSING","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","85","W","CERMAK RD","131",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","6","4","41.8527725549","-87.6292811368","POINT (-87.629281136845 41.852772554885)"
"eab74a38294294eeb1c01c6dffb9425e1aa7bb71ed133f812c9c35386dab16728e870f0ce3c2bfd36dbb778d2c3b2f24acd1a898b2a805287dd969a5447921c1",,"2026-04-17T08:50:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","WORN SURFACE","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"$501 - $1,500","2026-04-17T08:54:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","7900","S","LAFAYETTE AVE","623",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","8","6","4","41.7508910466","-87.6259685054","POINT (-87.625968505423 41.750891046593)"
"105c23d941a20b0b5ebc7340414b7847a933af3ae631a4ef38a8e06d9413fc38569f1aade7a7e81d187a8a6da7b09eb11f9e801f585a2bd66e562eabeb1d8835",,"2026-04-17T08:47:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","$501 - $1,500","2026-04-17T16:20:00.000","NOT APPLICABLE","NOT APPLICABLE","3018","W","59TH ST","824",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","8","6","4","41.786423229","-87.6993583638","POINT (-87.699358363755 41.786423229007)"
"c6ac746e474ca51b5e2a7917f2e409d20bcd1c6920ed7602b8641aa4ec08bd7ba84fc2f3b010cd5db9403d7dbb60032e09f3b7471add072f6b3c95abc7159567",,"2026-04-17T08:47:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2026-04-17T08:50:00.000","DISTRACTION - FROM INSIDE VEHICLE","UNABLE TO DETERMINE","2001","W","87TH ST","2221",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","6","4","41.7355447347","-87.6728012809","POINT (-87.672801280906 41.735544734727)"
"bf06b9048d3918d4bd3324c4eb0bd0bc74a5ac6ea169f80f666db4e5158a725ad7d742291624cd65153cb72138b1d3f37b6196cfbda5acb3821b567021a2bbd2",,"2026-04-17T08:39:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2026-04-17T08:39:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","1500","S","ASHLAND AVE","1233","Y","N",,,,,"3","NONINCAPACITATING INJURY","3","0","0","3","0","0","0","8","6","4","41.8614178574","-87.6663882562","POINT (-87.666388256198 41.861417857387)"
"632fc0cd3ad6d3c3121d3b5f3ae14ffa55e3dad9b497e400362e3b366ecbebbdfa4878272a811842fdcb971a806f5ad6c116dc93641856d7233e2a18e623a3d4",,"2026-04-17T08:30:00.000","30","STOP SIGN/FLASHER","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","T-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2026-04-17T11:55:00.000","FOLLOWING TOO CLOSELY","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","701","S","KOSTNER AVE","1131",,,,"Y","MAINTENANCE","Y","2","NO INDICATION OF INJURY","0","0","0","0","0","5","0","8","6","4","41.8723981891","-87.7350380821","POINT (-87.735038082055 41.872398189082)"
"b11de9976ff2384b1fb474f9d0d8deb1077e746a042ad3c94401fdaefc9908fc1999707cd7173e129515ef1f1f48173f6c69afc1efe98b7b8837a8ae35fd2fd1",,"2026-04-17T08:30:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T09:47:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","FOLLOWING TOO CLOSELY","3921","W","ADDISON ST","1732",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","6","4","41.9462851104","-87.72584519","POINT (-87.725845189988 41.946285110382)"
"bf180a2163f49e58ae5cff6688a8d6390dc7cbd5e4ceacd3ad8b9d5fe1d65593a6ca24135194174e7acdd7af1ffd73cc626f24710cdc21b73ed5698ed72c26bb",,"2026-04-17T08:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T09:59:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","8542","S","WABASH AVE","632",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","6","4","41.7387493741","-87.6228158964","POINT (-87.622815896382 41.738749374077)"
"9887fc6b83a2de3d69d892b09ac4f29c79cd634d6e2038126c92cff903fbd9c85d9705b75d1df7b1190e1702f4c81d66c7d089fb2861ab06cda85af427c56552",,"2026-04-17T08:28:00.000","25","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2026-04-17T09:10:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","501","N","DEARBORN ST","1831",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","8","6","4","41.8908753683","-87.629482222","POINT (-87.629482221982 41.890875368292)"
"44ffc8ee4e8de574c98643ccc5a9d00e6a2e358e3844c46cd8f1e46894676175d6403074264d44964524bcf6ea0cb498c48188dcde7f5aa6b6e62816c4201a79",,"2026-04-17T08:22:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2026-04-17T08:25:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","2500","N","ASHLAND AVE","1931",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","8","6","4","41.9270513618","-87.6683594759","POINT (-87.668359475893 41.927051361774)"
"11ba49c0ceb53519b8a0c214094ac19f89ba5dd0b3f4f4808838bf0b6d521d9a7a1129e1f1b8506896e88b4a292e2fdea6425ecd04c26efc03855c74b192f79f",,"2026-04-17T08:15:00.000","35","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","FIXED OBJECT","ALLEY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T08:15:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2707","W","IOWA ST","1211",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","6","4","41.8973695223","-87.6945761742","POINT (-87.694576174177 41.897369522295)"
"7a450f2c19ce4cb6f167507cc5913cc2933e1f3815ca963e43989afd36ca0b1a500a87c56054b6c3777c5e97613d9d6177126fe978d5fc4a67f8d9b1bf192900",,"2026-04-17T08:15:00.000","30","UNKNOWN","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T10:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","900","N","LAKE SHORE DR","1833",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","6","4","41.8992809909","-87.6188945123","POINT (-87.618894512302 41.89928099092)"
"a498152296ce9fbb4b1e723acc4292ac79544a17e9ebda812f31d81975a0754bd2a0728c1d1956285c8709a15f757b07d7de3c530070c8f9463d80702783b259",,"2026-04-17T08:15:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T08:21:00.000","NOT APPLICABLE","NOT APPLICABLE","3754","W","SCHOOL ST","1732",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","8","6","4","41.9410882553","-87.722131262","POINT (-87.722131261961 41.9410882553)"
"c9a99b35d20b599245fa13ef2d575f34a5fe14f55632932d5bc1d3aa84099f2d0c28d265d44307c66c2df1e13a62cadd22e014c2a17a643add7c3295b7ebdfea",,"2026-04-17T08:14:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","T-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2026-04-17T09:30:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","3947","N","NEW ENGLAND AVE","1632",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","6","4","41.9522641465","-87.7985374639","POINT (-87.798537463912 41.952264146503)"
"a9dca5064927b61222b55638e5ca29c8414f000065b9148d3bd2dac2d4a05afa781d4b5aa8dc6b9405f170705a40d0e52b4f7faa3d67e715ba47f8ccd2962c2a",,"2026-04-17T08:11:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,"Y","$500 OR LESS","2026-04-17T09:30:00.000","IMPROPER OVERTAKING/PASSING","IMPROPER OVERTAKING/PASSING","800","W","79TH ST","621",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","6","4","41.7507511575","-87.644107793","POINT (-87.644107793009 41.750751157473)"
"c53f357bed6feecb448c0c6e8f638abc3ce7a1d4d5f8772ab7eeb0faff62875af37fd4230936e5f06b19ff36d3e6a62f10dcfa6cd5c11047fb20ba4f00b3b0fb",,"2026-04-17T08:10:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2026-04-17T08:10:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","1818","W","103RD ST","2213",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","6","4","41.7067135155","-87.6678969162","POINT (-87.667896916176 41.706713515495)"
"24e2407c732411e98e73d7235ceb4d1b9425b4da1372a3ca6a43ba3a77dab152d2c76dea637a4e467ae2127e8569b9b00ec028ab6823f3fdb414dfd94598f702",,"2026-04-17T08:05:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-17T08:08:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3214","W","56TH ST","822",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","8","6","4","41.7917970801","-87.7042117166","POINT (-87.704211716614 41.791797080088)"
"0bf75c95df0b29fc1aacb5d2e2614e67cb2889ab647f95b42600edcd5ff4f60e5f881340f6a41399657aff26916330dfc65993e40dd501066dcc7461e4cba491",,"2026-04-17T08:00:00.000","30","STOP SIGN/FLASHER","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","UNKNOWN INTERSECTION TYPE",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2026-04-17T08:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3098","W","ROSEMONT AVE","2413",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","6","4","41.9957729431","-87.706803575","POINT (-87.706803575013 41.995772943136)"
"9c8145d709a1150b9019f894f32461729cc76529598991c7e9c5812aa15e4188499697924ec57aac30c10c1229309ed53c24d48652de15548882ff6ce2cb88c6",,"2026-04-17T07:53:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2026-04-17T08:20:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","FOLLOWING TOO CLOSELY","1111","W","DIVISION ST","1822",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","7","6","4","41.9034160888","-87.6560371168","POINT (-87.65603711678 41.903416088848)"
"a59d193d884c306e06be268efc6959b9cbe35a2f5bfae1984e3d8a63705ffbdfdf099b4c2aa3574d19db8992bc1484923d98a7484828a19a0dd51d74d56a46cd",,"2026-04-17T07:50:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDALCYCLIST","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","N",,,"$500 OR LESS","2026-04-17T07:52:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","2456","N","LINCOLN AVE","1932",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","7","6","4","41.9265703724","-87.65054678","POINT (-87.650546779974 41.926570372427)"
"b63883f8040d26d982359eb4c4cfa458571652de1b0adc16d6a581e5e8f4ae2bd027e2c625e055849f8dc369b06ae69f7dcba1803c809b5e7e84a2eeb7463ab6","Y","2026-04-17T07:45:00.000","30","PEDESTRIAN CROSSING SIGN","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PEDESTRIAN","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2026-04-17T07:59:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","612","S","PULASKI RD","1132",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","7","6","4","41.8731179638","-87.7255534217","POINT (-87.725553421661 41.873117963843)"
"5aa955259cbafb7c05c0cda7f731e1771931988e823f111f570ec0ea71e9dbbb58c1a02c1ca9bc9e6fa48ef1e611cfe6fed2747df1991973d555f755f0843f3b",,"2026-04-17T07:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-17T07:43:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5811","W","BRYN MAWR AVE","1622",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","6","4","41.9828084823","-87.7737711481","POINT (-87.773771148124 41.982808482305)"
"ce51845c540b28f8ad2ffa2c067a46f77e3ae7788e723d9714e19fb2745e963baa84536fa9b308e4980adc1b0a514a7a4820a57b5b8fd5f7cd4ec520fb4cfedb",,"2026-04-17T07:40:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE OPPOSITE DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2026-04-17T08:15:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","7015","S","HAMLIN AVE","833",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","7","6","4","41.7654648866","-87.7173823551","POINT (-87.717382355078 41.765464886645)"
"e38a7ce0b1f190e656af2594fb2f35ca097c2f3c656cd2de4a439edb2871e82873be0f0663741aef8373fbf0e495015335e1cae1beae04addb12ed185a321059",,"2026-04-17T07:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,"Y","OVER $1,500","2026-04-17T22:40:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","1199","W","DIVISION ST","1822",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","6","4","41.9034001246","-87.6573231419","POINT (-87.657323141878 41.903400124563)"
"92b21840081f7f4b854b4bf95c84b1e922c64d3954eebec60d263cf588c54ba58e6cbb15b0416d5dda5c10619d45067af37a36801e37df1acc6771b1583f2ab5",,"2026-04-17T07:38:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T09:52:00.000","FOLLOWING TOO CLOSELY","FOLLOWING TOO CLOSELY","1454","W","SUPERIOR ST","1215",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","6","4","41.8953094077","-87.6644981988","POINT (-87.664498198768 41.895309407667)"
"ca35e6e40b2593b4d7d66160e368d465696f1f12e9360275ca120aed4e76dbccc7e2e6bce4e028206b27b2865d90f161ac13fabe02ffd819e168d10184005281",,"2026-04-17T07:35:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","Y-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2026-04-17T07:41:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","6555","W","GRAND AVE","2512",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","6","4",,,
"dd1a193ae0c4406bf69e99dba213aca3fb4aa9c2f3a53f10be883424fc8051af09c78de133f871cde9bae47857d3af1a2457af497ea585114979fcbc2a3c62a7",,"2026-04-17T07:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-17T12:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","533","W","27TH ST","914",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","6","4","41.8443729284","-87.6413139934","POINT (-87.641313993371 41.844372928367)"
"04afc835d8a0a2b45bd0c60f36f8757be51ad8a47eaa2abb1c7f4d7d65639683d5810c7853bb5693b5afa7d7b192a6fb77bf0c06b68f20c5b241f7018c4119ca",,"2026-04-17T07:20:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T08:10:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","4201","W","ADDISON ST","1731",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","7","6","4","41.9461980296","-87.732306651","POINT (-87.73230665098 41.946198029634)"
"f29b919597d3731c01cbf92b6a394e0ead5b0d5d40f06153acf74fc07e2cbd3580c25d2db26bdde3757059813a647ba5f986dc774154ef02fc904a17102413ef",,"2026-04-17T07:20:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T07:48:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","2752","W","63RD ST","825",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","6","4","41.7792308143","-87.6930825301","POINT (-87.693082530093 41.779230814323)"
"20d2f2d6caf158d5e306decdc2193d3a8e34c6fd8c8fa6b97b20d45605ddcfd9c8364b9cc3c101fd683514e97b9555d7d86e407d5108d30b9babc900a22d8ce3",,"2026-04-17T06:54:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-17T09:15:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3356","W","26TH ST","1024",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","6","6","4","41.8445619673","-87.7097676676","POINT (-87.709767667633 41.844561967292)"
"84007536316bcc2340d06d3d7056020cdac924d6587bbbd1f45702720e4ac9e4113dc43525924fd93590c50072b302eaac80bacdb9504eb0162c8353286c0339",,"2026-04-17T06:45:00.000","30","TRAFFIC SIGNAL","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2026-04-17T15:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","7800","S","COTTAGE GROVE AVE","624",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","6","6","4","41.7530131268","-87.6053930447","POINT (-87.605393044674 41.753013126846)"
"8a63bbf056137a78cf7d8a4ec906f8a71e2b2de8d57b0d926ec4adf292afadb5d0c435177d7730a07a805c94f704cdb38112caf69f669c38431281e30f1b0cc3",,"2026-04-17T06:45:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2026-04-17T07:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","164","N","PEORIA ST","1224",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","6","6","4","41.8849597552","-87.6499356021","POINT (-87.649935602125 41.884959755234)"
"e8dae20fac9ab3179a5c9e8c68550f455a3ea112534a350a22dcf74679496d957fdc1f07c09d3df470a9a12cd030dd6e30551a90a7bf60b85c85341d1e2a16c8",,"2026-04-17T06:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-17T07:50:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2010","W","13TH ST","1233",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","6","6","4","41.8650403639","-87.6767013669","POINT (-87.67670136691 41.865040363938)"
"f65fc9eb4c3450b4be1aaa36b8d785949b489b888daa8bbbffa33dff933969f4e7153876ecd20e285d19280dbc9584c52ffc5407fb2705e4b431cf9395391dfc","Y","2026-04-17T06:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-17T06:44:00.000","IMPROPER OVERTAKING/PASSING","IMPROPER LANE USAGE","700","S","CENTRAL AVE","1513",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","6","6","4","41.8717812412","-87.7647142909","POINT (-87.764714290938 41.87178124117)"
"18cd45afe54882bcff55442d97dee8aa625c1a63678af962e4819374572a6af1b15e55a2110d0ab6c18b8014bcbcb09a8a89da47b8cc8b740918b41ca82c6560",,"2026-04-17T06:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-17T15:40:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","1000","W","18TH ST","1235",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","6","6","4","41.8581311268","-87.6516026311","POINT (-87.651602631127 41.858131126798)"
